year,month,era,key_event,category,mental_state,intensity,source,track_theme,_themes_list,matched_themes,matched_tracks,n_tracks,event_coef_mean,event_coef_median,event_coef_min,event_coef_max,matched_themes_str,matched_tracks_str
2012,5,Yeezus Era,Watch The Throne Tour Europe,music,creative_peak,4,Billboard,"chaos, fame, consequences","['chaos', 'fame', 'consequences']","['chaos', 'fame', 'consequences']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(71.0), 'coef': 91.0}, {'track': np.float64(33.0), 'coef': 84.0}, {'track': np.float64(129.0), 'coef': 84.0}, {'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(109.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(66.0), 'coef': 74.0}, {'track': np.float64(181.0), 'coef': 46.0}, {'track': np.float64(199.0), 'coef': 43.0}, {'track': np.float64(200.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(209.0), 'coef': 40.0}, {'track': np.float64(213.0), 'coef': 40.0}]",19,68.63157894736842,76.0,40.0,91.0,"chaos, fame, consequences",67.0 (91.000); 69.0 (91.000); 71.0 (91.000); 33.0 (84.000); 129.0 (84.000); 105.0 (77.000); 119.0 (77.000); 109.0 (77.000); 106.0 (77.000); 50.0 (76.000); 53.0 (76.000); 87.0 (74.000); 66.0 (74.000); 181.0 (46.000); 199.0 (43.000); 200.0 (43.000); 201.0 (43.000); 209.0 (40.000); 213.0 (40.000)
2012,6,Yeezus Era,Mercy chart success,music,neutral,2,RollingStone,"rescue, faith, surrender","['rescue', 'faith', 'surrender']","['rescue', 'faith', 'surrender']","[{'track': np.float64(22.0), 'coef': 84.0}, {'track': np.float64(135.0), 'coef': 84.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(18.0), 'coef': 81.0}, {'track': np.float64(19.0), 'coef': 81.0}, {'track': np.float64(7.0), 'coef': 81.0}, {'track': np.float64(102.0), 'coef': 77.0}, {'track': np.float64(112.0), 'coef': 77.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(149.0), 'coef': 59.0}, {'track': np.float64(162.0), 'coef': 59.0}, {'track': np.float64(157.0), 'coef': 59.0}, {'track': np.float64(152.0), 'coef': 59.0}, {'track': np.float64(142.0), 'coef': 54.0}, {'track': np.float64(146.0), 'coef': 54.0}, {'track': np.float64(143.0), 'coef': 54.0}, {'track': np.float64(137.0), 'coef': 54.0}, {'track': np.float64(175.0), 'coef': 46.0}, {'track': np.float64(186.0), 'coef': 46.0}, {'track': np.float64(216.0), 'coef': 40.0}]",20,65.35,59.0,40.0,84.0,"rescue, faith, surrender",22.0 (84.000); 135.0 (84.000); 6.0 (81.000); 18.0 (81.000); 19.0 (81.000); 7.0 (81.000); 102.0 (77.000); 112.0 (77.000); 121.0 (77.000); 149.0 (59.000); 162.0 (59.000); 157.0 (59.000); 152.0 (59.000); 142.0 (54.000); 146.0 (54.000); 143.0 (54.000); 137.0 (54.000); 175.0 (46.000); 186.0 (46.000); 216.0 (40.000)
2012,7,Yeezus Era,Continues Cruel Summer production,music,creative_peak,3,Pitchfork,"escapism, fantasy, excess","['escapism', 'fantasy', 'excess']","['escapism', 'fantasy', 'excess']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(72.0), 'coef': 91.0}, {'track': np.float64(76.0), 'coef': 91.0}, {'track': np.float64(131.0), 'coef': 84.0}, {'track': np.float64(49.0), 'coef': 76.0}, {'track': np.float64(82.0), 'coef': 74.0}, {'track': np.float64(210.0), 'coef': 40.0}, {'track': np.float64(213.0), 'coef': 40.0}]",8,73.375,80.0,40.0,91.0,"escapism, fantasy, excess",67.0 (91.000); 72.0 (91.000); 76.0 (91.000); 131.0 (84.000); 49.0 (76.000); 82.0 (74.000); 210.0 (40.000); 213.0 (40.000)
2012,8,Yeezus Era,Cruel Summer film premiere,fashion,neutral,2,Variety,"death, slavery, relationships, society, cruelty, rasism","['death', 'slavery', 'relationships', 'society', 'cruelty', 'rasism']","['death', 'slavery', 'relationships', 'society', 'cruelty', 'rasism']","[{'track': np.float64(40.0), 'coef': 84.0}, {'track': np.float64(95.0), 'coef': 83.0}, {'track': np.float64(98.0), 'coef': 83.0}, {'track': np.float64(115.0), 'coef': 77.0}, {'track': np.float64(117.0), 'coef': 77.0}, {'track': np.float64(118.0), 'coef': 77.0}, {'track': np.float64(120.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(54.0), 'coef': 76.0}, {'track': np.float64(86.0), 'coef': 74.0}]",11,78.18181818181819,77.0,74.0,84.0,"death, slavery, relationships, society, cruelty, rasism",40.0 (84.000); 95.0 (83.000); 98.0 (83.000); 115.0 (77.000); 117.0 (77.000); 118.0 (77.000); 120.0 (77.000); 50.0 (76.000); 53.0 (76.000); 54.0 (76.000); 86.0 (74.000)
2012,9,Yeezus Era,Promotion of G.O.O.D. Music,music,neutral,2,RollingStone,"drugs, addiction, music, criticism of the authorities","['drugs', 'addiction', 'music', 'criticism of the authorities']","['drugs', 'addiction', 'music', 'criticism of the authorities']","[{'track': np.float64(27.0), 'coef': 84.0}, {'track': np.float64(28.0), 'coef': 84.0}, {'track': np.float64(31.0), 'coef': 84.0}, {'track': np.float64(96.0), 'coef': 83.0}, {'track': np.float64(1.0), 'coef': 81.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(13.0), 'coef': 81.0}]",7,82.57142857142857,83.0,81.0,84.0,"drugs, addiction, music, criticism of the authorities",27.0 (84.000); 28.0 (84.000); 31.0 (84.000); 96.0 (83.000); 1.0 (81.000); 6.0 (81.000); 13.0 (81.000)
2012,10,Yeezus Era,Kim announces pregnancy,family,joy,4,Guardian,"fatherhood, legacy, regret","['fatherhood', 'legacy', 'regret']","['fatherhood', 'legacy', 'regret']","[{'track': np.float64(85.0), 'coef': 74.0}, {'track': np.float64(128.0), 'coef': 65.0}, {'track': np.float64(161.0), 'coef': 59.0}, {'track': np.float64(165.0), 'coef': 59.0}, {'track': np.float64(185.0), 'coef': 46.0}, {'track': np.float64(187.0), 'coef': 46.0}, {'track': np.float64(194.0), 'coef': 43.0}, {'track': np.float64(205.0), 'coef': 43.0}]",8,54.375,52.5,43.0,74.0,"fatherhood, legacy, regret",85.0 (74.000); 128.0 (65.000); 161.0 (59.000); 165.0 (59.000); 185.0 (46.000); 187.0 (46.000); 194.0 (43.000); 205.0 (43.000)
2012,11,Yeezus Era,Recording Yeezus begins,music,creative_peak,4,Pitchfork,"intro, start","['intro', 'start']","['intro', 'start']","[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"intro, start",21.0 (84.000); 0.0 (81.000)
2012,12,Yeezus Era,Private sessions in Hawaii,music,creative_peak,4,Billboard,"alcohol, women, escapism","['alcohol', 'women', 'escapism']","['alcohol', 'women', 'escapism']","[{'track': np.float64(67.0), 'coef': 91.0}, {'track': np.float64(76.0), 'coef': 91.0}, {'track': np.float64(96.0), 'coef': 83.0}, {'track': np.float64(118.0), 'coef': 77.0}, {'track': np.float64(49.0), 'coef': 76.0}, {'track': np.float64(82.0), 'coef': 74.0}]",6,82.0,80.0,74.0,91.0,"alcohol, women, escapism",67.0 (91.000); 76.0 (91.000); 96.0 (83.000); 118.0 (77.000); 49.0 (76.000); 82.0 (74.000)
2013,1,Yeezus Era,Expecting first child,family,joy,3,Guardian,"fatherhood, protection, vulnerability","['fatherhood', 'protection', 'vulnerability']","['fatherhood', 'protection', 'vulnerability']","[{'track': np.float64(105.0), 'coef': 77.0}, {'track': np.float64(106.0), 'coef': 77.0}, {'track': np.float64(114.0), 'coef': 77.0}, {'track': np.float64(119.0), 'coef': 77.0}, {'track': np.float64(85.0), 'coef': 74.0}, {'track': np.float64(128.0), 'coef': 65.0}, {'track': np.float64(166.0), 'coef': 59.0}, {'track': np.float64(139.0), 'coef': 54.0}, {'track': np.float64(145.0), 'coef': 54.0}, {'track': np.float64(179.0), 'coef': 46.0}, {'track': np.float64(221.0), 'coef': 40.0}]",11,63.63636363636363,65.0,40.0,77.0,"fatherhood, protection, vulnerability",105.0 (77.000); 106.0 (77.000); 114.0 (77.000); 119.0 (77.000); 85.0 (74.000); 128.0 (65.000); 166.0 (59.000); 139.0 (54.000); 145.0 (54.000); 179.0 (46.000); 221.0 (40.000)
2013,2,Yeezus Era,Recording Yeezus intensifies,music,creative_peak,4,Pitchfork,"rap, gangsters","['rap', 'gangsters']","['rap', 'gangsters']","[{'track': np.float64(14.0), 'coef': 81.0}]",1,81.0,81.0,81.0,81.0,"rap, gangsters",14.0 (81.000)
2013,3,Yeezus Era,I Am A God developed,music,creative_peak,4,RollingStone,"faith, revelation, intensity","['faith', 'revelation', 'intensity']","['faith', 'revelation', 'intensity']","[{'track': np.float64(22.0), 'coef': 84.0}, {'track': np.float64(135.0), 'coef': 84.0}, {'track': np.float64(6.0), 'coef': 81.0}, {'track': np.float64(18.0), 'coef': 81.0}, {'track': np.float64(19.0), 'coef': 81.0}, {'track': np.float64(7.0), 'coef': 81.0}, {'track': np.float64(102.0), 'coef': 77.0}, {'track': np.float64(112.0), 'coef': 77.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(157.0), 'coef': 59.0}, {'track': np.float64(162.0), 'coef': 59.0}, {'track': np.float64(160.0), 'coef': 59.0}, {'track': np.float64(149.0), 'coef': 59.0}, {'track': np.float64(152.0), 'coef': 59.0}, {'track': np.float64(137.0), 'coef': 54.0}, {'track': np.float64(146.0), 'coef': 54.0}, {'track': np.float64(143.0), 'coef': 54.0}, {'track': np.float64(186.0), 'coef': 46.0}]",18,68.11111111111111,68.0,46.0,84.0,"faith, revelation, intensity",22.0 (84.000); 135.0 (84.000); 6.0 (81.000); 18.0 (81.000); 19.0 (81.000); 7.0 (81.000); 102.0 (77.000); 112.0 (77.000); 121.0 (77.000); 157.0 (59.000); 162.0 (59.000); 160.0 (59.000); 149.0 (59.000); 152.0 (59.000); 137.0 (54.000); 146.0 (54.000); 143.0 (54.000); 186.0 (46.000)
2013,4,Yeezus Era,First TV performance scheduled,music,neutral,2,Variety,"intro, start","['intro', 'start']","['intro', 'start']","[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"intro, start",21.0 (84.000); 0.0 (81.000)
2013,5,Yeezus Era,New Slaves projection events,public,mania_like,4,Guardian,"death, slavery, relationships, society, cruelty, rasism","['death', 'slavery', 'relationships', 'society', 'cruelty', 'rasism']","['death', 'slavery', 'relationships', 'society', 'cruelty', 'rasism']","[{'track': np.float64(40.0), 'coef': 84.0}, {'track': np.float64(95.0), 'coef': 83.0}, {'track': np.float64(98.0), 'coef': 83.0}, {'track': np.float64(115.0), 'coef': 77.0}, {'track': np.float64(117.0), 'coef': 77.0}, {'track': np.float64(118.0), 'coef': 77.0}, {'track': np.float64(120.0), 'coef': 77.0}, {'track': np.float64(50.0), 'coef': 76.0}, {'track': np.float64(53.0), 'coef': 76.0}, {'track': np.float64(54.0), 'coef': 76.0}, {'track': np.float64(86.0), 'coef': 74.0}]",11,78.18181818181819,77.0,74.0,84.0,"death, slavery, relationships, society, cruelty, rasism",40.0 (84.000); 95.0 (83.000); 98.0 (83.000); 115.0 (77.000); 117.0 (77.000); 118.0 (77.000); 120.0 (77.000); 50.0 (76.000); 53.0 (76.000); 54.0 (76.000); 86.0 (74.000)
2013,6,Yeezus Era,Release of Yeezus,music,creative_peak,5,Billboard,"rap, gangsters","['rap', 'gangsters']","['rap', 'gangsters']","[{'track': np.float64(14.0), 'coef': 81.0}]",1,81.0,81.0,81.0,81.0,"rap, gangsters",14.0 (81.000)
2013,6,Yeezus Era,SNL Black Skinhead performance,public,angry,4,NBC,"racism, struggle, self-worth","['racism', 'struggle', 'self-worth']","['racism', 'struggle', 'self-worth']","[{'track': np.float64(68.0), 'coef': 91.0}, {'track': np.float64(130.0), 'coef': 84.0}, {'track': np.float64(135.0), 'coef': 84.0}, {'track': np.float64(95.0), 'coef': 83.0}, {'track': np.float64(100.0), 'coef': 83.0}, {'track': np.float64(7.0), 'coef': 81.0}, {'track': np.float64(17.0), 'coef': 81.0}, {'track': np.float64(121.0), 'coef': 77.0}, {'track': np.float64(87.0), 'coef': 74.0}, {'track': np.float64(90.0), 'coef': 74.0}, {'track': np.float64(160.0), 'coef': 59.0}, {'track': np.float64(149.0), 'coef': 59.0}, {'track': np.float64(151.0), 'coef': 59.0}, {'track': np.float64(154.0), 'coef': 59.0}, {'track': np.float64(144.0), 'coef': 54.0}, {'track': np.float64(175.0), 'coef': 46.0}, {'track': np.float64(187.0), 'coef': 46.0}, {'track': np.float64(191.0), 'coef': 43.0}, {'track': np.float64(192.0), 'coef': 43.0}, {'track': np.float64(203.0), 'coef': 43.0}]",20,66.15,66.5,43.0,91.0,"racism, struggle, self-worth",68.0 (91.000); 130.0 (84.000); 135.0 (84.000); 95.0 (83.000); 100.0 (83.000); 7.0 (81.000); 17.0 (81.000); 121.0 (77.000); 87.0 (74.000); 90.0 (74.000); 160.0 (59.000); 149.0 (59.000); 151.0 (59.000); 154.0 (59.000); 144.0 (54.000); 175.0 (46.000); 187.0 (46.000); 191.0 (43.000); 192.0 (43.000); 203.0 (43.000)
2013,7,Yeezus Era,Birth of daughter North,family,joy,5,Guardian,"fatherhood, legacy, regret","['fatherhood', 'legacy', 'regret']","['fatherhood', 'legacy', 'regret']","[{'track': np.float64(85.0), 'coef': 74.0}, {'track': np.float64(128.0), 'coef': 65.0}, {'track': np.float64(161.0), 'coef': 59.0}, {'track': np.float64(165.0), 'coef': 59.0}, {'track': np.float64(185.0), 'coef': 46.0}, {'track': np.float64(187.0), 'coef': 46.0}, {'track': np.float64(194.0), 'coef': 43.0}, {'track': np.float64(205.0), 'coef': 43.0}]",8,54.375,52.5,43.0,74.0,"fatherhood, legacy, regret",85.0 (74.000); 128.0 (65.000); 161.0 (59.000); 165.0 (59.000); 185.0 (46.000); 187.0 (46.000); 194.0 (43.000); 205.0 (43.000)
2013,8,Yeezus Era,Minimal interviews,personal,neutral,2,--,intro,['intro'],['intro'],"[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,intro,21.0 (84.000); 0.0 (81.000)
2013,9,Yeezus Era,Yeezus Tour preparations,music,creative_peak,3,Pitchfork,"anticipation, buildup","['anticipation', 'buildup']","['anticipation', 'buildup']","[{'track': np.float64(70.0), 'coef': 91.0}]",1,91.0,91.0,91.0,91.0,"anticipation, buildup",70.0 (91.000)
2013,10,Yeezus Era,Kanye proposes to Kim,family,joy,5,Variety,"affection, reconciliation","['affection', 'reconciliation']","['affection', 'reconciliation']","[{'track': np.float64(101.0), 'coef': 83.0}, {'track': np.float64(166.0), 'coef': 59.0}, {'track': np.float64(178.0), 'coef': 46.0}]",3,62.666666666666664,59.0,46.0,83.0,"affection, reconciliation",101.0 (83.000); 166.0 (59.000); 178.0 (46.000)
2013,11,Yeezus Era,Yeezus Tour begins,music,creative_peak,4,Billboard,"intro, start","['intro', 'start']","['intro', 'start']","[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"intro, start",21.0 (84.000); 0.0 (81.000)
2013,12,Yeezus Era,Tour continues,music,neutral,2,RollingStone,"exploration, escape, adventure","['exploration', 'escape', 'adventure']","['exploration', 'escape', 'adventure']","[{'track': np.float64(39.0), 'coef': 84.0}, {'track': np.float64(81.0), 'coef': 74.0}, {'track': np.float64(159.0), 'coef': 59.0}, {'track': np.float64(208.0), 'coef': 40.0}]",4,64.25,66.5,40.0,84.0,"exploration, escape, adventure",39.0 (84.000); 81.0 (74.000); 159.0 (59.000); 208.0 (40.000)
2014,1,Pablo Pre-Era,Work on new album begins,music,creative_peak,3,Pitchfork,"new stage, overcoming difficulties, system","['new stage', 'overcoming difficulties', 'system']","['new stage', 'overcoming difficulties', 'system']","[{'track': np.float64(37.0), 'coef': 84.0}, {'track': np.float64(92.0), 'coef': 83.0}, {'track': np.float64(42.0), 'coef': 76.0}, {'track': np.float64(52.0), 'coef': 76.0}]",4,79.75,79.5,76.0,84.0,"new stage, overcoming difficulties, system",37.0 (84.000); 92.0 (83.000); 42.0 (76.000); 52.0 (76.000)
2014,2,Pablo Pre-Era,Public fashion appearances,fashion,neutral,2,Variety,"flexing, style, ego","['flexing', 'style', 'ego']","['flexing', 'style', 'ego']","[{'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(72.0), 'coef': 91.0}, {'track': np.float64(131.0), 'coef': 84.0}, {'track': np.float64(47.0), 'coef': 76.0}, {'track': np.float64(48.0), 'coef': 76.0}, {'track': np.float64(122.0), 'coef': 65.0}, {'track': np.float64(124.0), 'coef': 65.0}, {'track': np.float64(155.0), 'coef': 59.0}, {'track': np.float64(172.0), 'coef': 59.0}, {'track': np.float64(177.0), 'coef': 46.0}, {'track': np.float64(189.0), 'coef': 46.0}, {'track': np.float64(190.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(204.0), 'coef': 43.0}]",14,63.357142857142854,62.0,43.0,91.0,"flexing, style, ego",69.0 (91.000); 72.0 (91.000); 131.0 (84.000); 47.0 (76.000); 48.0 (76.000); 122.0 (65.000); 124.0 (65.000); 155.0 (59.000); 172.0 (59.000); 177.0 (46.000); 189.0 (46.000); 190.0 (43.000); 201.0 (43.000); 204.0 (43.000)
2014,3,Pablo Pre-Era,Collabs with Adidas,fashion,creative_peak,3,Forbes,"money, girl, commercialism","['money', 'girl', 'commercialism']","['money', 'girl', 'commercialism']","[{'track': np.float64(24.0), 'coef': 84.0}, {'track': np.float64(8.0), 'coef': 81.0}, {'track': np.float64(10.0), 'coef': 81.0}, {'track': np.float64(13.0), 'coef': 81.0}, {'track': np.float64(108.0), 'coef': 77.0}]",5,80.8,81.0,77.0,84.0,"money, girl, commercialism",24.0 (84.000); 8.0 (81.000); 10.0 (81.000); 13.0 (81.000); 108.0 (77.000)
2014,4,Pablo Pre-Era,Wedding preparations,family,joy,4,Guardian,"celebration, joy, success, overcoming difficulties","['celebration', 'joy', 'success', 'overcoming difficulties']","['celebration', 'joy', 'success', 'overcoming difficulties']","[{'track': np.float64(26.0), 'coef': 84.0}, {'track': np.float64(34.0), 'coef': 84.0}, {'track': np.float64(37.0), 'coef': 84.0}, {'track': np.float64(9.0), 'coef': 81.0}, {'track': np.float64(111.0), 'coef': 77.0}, {'track': np.float64(42.0), 'coef': 76.0}, {'track': np.float64(46.0), 'coef': 76.0}, {'track': np.float64(47.0), 'coef': 76.0}, {'track': np.float64(48.0), 'coef': 76.0}, {'track': np.float64(52.0), 'coef': 76.0}, {'track': np.float64(81.0), 'coef': 74.0}, {'track': np.float64(82.0), 'coef': 74.0}, {'track': np.float64(83.0), 'coef': 74.0}, {'track': np.float64(180.0), 'coef': 46.0}, {'track': np.float64(192.0), 'coef': 43.0}]",15,73.4,76.0,43.0,84.0,"celebration, joy, success, overcoming difficulties",26.0 (84.000); 34.0 (84.000); 37.0 (84.000); 9.0 (81.000); 111.0 (77.000); 42.0 (76.000); 46.0 (76.000); 47.0 (76.000); 48.0 (76.000); 52.0 (76.000); 81.0 (74.000); 82.0 (74.000); 83.0 (74.000); 180.0 (46.000); 192.0 (43.000)
2014,5,Pablo Era,Marriage to Kim,family,joy,5,Guardian,"affection, reconciliation","['affection', 'reconciliation']","['affection', 'reconciliation']","[{'track': np.float64(101.0), 'coef': 83.0}, {'track': np.float64(166.0), 'coef': 59.0}, {'track': np.float64(178.0), 'coef': 46.0}]",3,62.666666666666664,59.0,46.0,83.0,"affection, reconciliation",101.0 (83.000); 166.0 (59.000); 178.0 (46.000)
2014,6,Pablo Era,Recording sessions in Mexico,music,creative_peak,3,Pitchfork,"rap, gangsters","['rap', 'gangsters']","['rap', 'gangsters']","[{'track': np.float64(14.0), 'coef': 81.0}]",1,81.0,81.0,81.0,81.0,"rap, gangsters",14.0 (81.000)
2014,7,Pablo Era,Work on Wolves begins,music,creative_peak,3,Billboard,"intro, start","['intro', 'start']","['intro', 'start']","[{'track': np.float64(21.0), 'coef': 84.0}, {'track': np.float64(0.0), 'coef': 81.0}]",2,82.5,82.5,81.0,84.0,"intro, start",21.0 (84.000); 0.0 (81.000)
2014,7,Pablo Pre-Era,Incident with photographer (legal case),public,chaotic,4,TMZ,"retaliation, boundaries","['retaliation', 'boundaries']","['retaliation', 'boundaries']","[{'track': np.float64(154.0), 'coef': 59.0}, {'track': np.float64(156.0), 'coef': 59.0}, {'track': np.float64(171.0), 'coef': 59.0}, {'track': np.float64(189.0), 'coef': 46.0}]",4,55.75,59.0,46.0,59.0,"retaliation, boundaries",154.0 (59.000); 156.0 (59.000); 171.0 (59.000); 189.0 (46.000)
2014,8,Pablo Era,Adidas Yeezy development,fashion,creative_peak,3,Forbes,"flexing, style, ego","['flexing', 'style', 'ego']","['flexing', 'style', 'ego']","[{'track': np.float64(69.0), 'coef': 91.0}, {'track': np.float64(72.0), 'coef': 91.0}, {'track': np.float64(131.0), 'coef': 84.0}, {'track': np.float64(47.0), 'coef': 76.0}, {'track': np.float64(48.0), 'coef': 76.0}, {'track': np.float64(122.0), 'coef': 65.0}, {'track': np.float64(124.0), 'coef': 65.0}, {'track': np.float64(155.0), 'coef': 59.0}, {'track': np.float64(172.0), 'coef': 59.0}, {'track': np.float64(177.0), 'coef': 46.0}, {'track': np.float64(189.0), 'coef': 46.0}, {'track': np.float64(190.0), 'coef': 43.0}, {'track': np.float64(201.0), 'coef': 43.0}, {'track': np.float64(204.0), 'coef': 43.0}]",14,63.357142857142854,62.0,43.0,91.0,"flexing, style, ego",69.0 (91.000); 72.0 (91.000); 131.0 (84.000); 47.0 (76.000); 48.0 (76.000); 122.0 (65.000); 124.0 (65.000); 155.0 (59.000); 172.0 (59.000); 177.0 (46.000); 189.0 (46.000); 190.0 (43.000); 201.0 (43.000); 204.0 (43.000)
