tweet_id,text,favorite_count,retweet_count,user_id,user_name,user_screen_name,followers_count,cleaned_text,emotion,date,time,emotion_clean,Emotion,Valence,Arousal,Emotion_clean,TweetEmotionScore
546,"5. ADVANCES ARE JUST LOANS!!

On Artists re-signing these stop. Advances are Loans with 75% interest rates (or wors…",19174.0,2932,169686021,ye,kanyewest,30969980.0,advances loans artists resigning stop advances loans interest rates wors,Neutral,20.09.2020,17:38:36,neutral,neutral,50,40,neutral,-15.88
547,To the right    It’s   On sight     Saint stays to the right,20586.0,2424,169686021,ye,kanyewest,29337530.0,right sight saint stays right,Joy,14.12.2018,04:31:44,joy,joy,90,80,joy,83.72
548,Don’t let the system pit us against each other ... JAY IS MY BROTHER ... I have eternal love for all artist that ha…,61494.0,7854,169686021,ye,kanyewest,30982337.0,dont let system pit us jay brother eternal love artist ha,Gratitude,18.09.2020,13:04:56,gratitude,gratitude,85,55,gratitude,45.01
549,This is all all is fun all in good feelings... We will all be gone 100 years from now but what did we do to help while we were here!!!,35412.0,16539,169686021,,,,fun good feelings gone years help,Respect,14.02.2016,02:47:11,respect,respect,80,45,respect,27.369999999999997
550,Let's dance in the streets. I am consumed by my purpose to help the world.,38556.0,22288,169686021,,,,lets dance streets consumed purpose help world,Inspiration,14.02.2016,02:46:27,inspiration,inspiration,85,75,inspiration,71.77
551,I stand with the utmost humility. We are so blessed!!! All praises and blessings to the families of people who never gave up on dreams,22642.0,7506,169686021,,,,stand utmost humility blessed praises blessings families people never gave dreams,Neutral,22.03.2016,23:21:53,neutral,neutral,50,40,neutral,-15.88
552,Second Famous screening  just added,8323.0,2027,169686021,,,,second famous screening added,Joy,24.06.2016,23:16:52,joy,joy,90,80,joy,83.72
553,@Eminem THANK YOU FOR RAPPING ON THE DR DRE REMIX OF USE THIS GOSPEL I HAVW ALWAYS LOVED AND RESPECTED YOU AND IM H…,28716.0,4885,169686021,ye,kanyewest,30975515.0,eminem thank rapping dr dre remix use gospel havw always loved respected im h,Love,18.09.2020,20:20:09,love,love,90,70,love,70.34000000000002
554,Shia was deposed to do the first YZY GAP shoot and he never showed up,0.0,0,169686021,ye,kanyewest,29875563.0,shia deposed first yzy gap shoot never showed,Joy,21.07.2020,02:11:45,joy,joy,90,80,joy,83.72
555,the desert rat 500 sold 250 thousand in one hour on Coachella weekend.  Please do not try to play Yeezy or anyone w…,28934.0,5359,169686021,ye,kanyewest,29337530.0,desert rat sold thousand one hour coachella weekend please try play yeezy anyone w,Pride,25.04.2018,15:03:59,pride,pride,65,70,pride,44.04
556,"Colossians 3:12-17    
“Put on then, holy and beloved, compassionate hearts, kindness, humility, meekness, and pati…",16451.0,2521,169686021,ye,kanyewest,30995579.0,colossians put holy beloved compassionate hearts kindness humility meekness pati,Joy,16.09.2020,14:21:44,joy,joy,90,80,joy,83.72
557,The triple white 350 release fulfills YEEZYS democracy philosophy. Removing the concept of making limited product t…,19104.0,2855,169686021,ye,kanyewest,29337530.0,triple white release fulfills yeezys democracy philosophy removing concept making limited product,Joy,10.09.2018,19:09:55,joy,joy,90,80,joy,83.72
558,Love this chair,151738.0,9429,169686021,ye,kanyewest,30897753.0,love chair,Optimism,15.07.2020,01:07:07,optimism,optimism,80,65,optimism,52.629999999999995
559,f the world changed to love the world 🗺,57447.0,5750,169686021,,,,f world changed love world,Joy,28.04.2018,21:35:49,joy,joy,90,80,joy,82.72
560,This is a man speaking to a man that has been placed in the program to fuck with Kanye West head and set me up,27302.0,3660,169686021,ye,kanyewest,29337530.0,man speaking man placed program fuck kanye west head set,Gratitude,14.12.2018,03:26:00,gratitude,gratitude,85,55,gratitude,45.01
561,question... Why do people not want me to be me?,62141.0,56708,169686021,,,,question people want,Joy,07.03.2016,17:35:20,joy,joy,90,80,joy,84.22
562,I will teach a course at the Art Institute of Chicago and the American Academy of Art,73464.0,7051,169686021,ye,kanyewest,29337530.0,teach course art institute chicago american academy art,Joy,10.09.2018,03:27:21,joy,joy,90,80,joy,83.72
563,Come and get me ... this is the exodus like Pusha said,0.0,0,169686021,ye,kanyewest,29874652.0,come get exodus like pusha said,Joy,21.07.2020,02:07:07,joy,joy,90,80,joy,83.72
564,01 This Is The Glory - 07.14.20 Ye Edit.mp3,48565.0,4206,169686021,ye,kanyewest,30982337.0,glory ye editmp,Joy,16.09.2020,17:00:34,joy,joy,90,80,joy,83.72
565,no offense to anyone… I’m asking everyone   DON’T ASK ME FOR ANYTHING TILL AFTER I’M FINISHED WITH MY ALBUM,78927.0,52039,169686021,,,,offense anyone im asking everyone dont ask anything till im finished album,Joy,13.12.2015,07:03:29,joy,joy,90,80,joy,83.72
566,my MAGA hat is signed 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,213064.0,57558,169686021,,,,maga hat signed,Disappointment,25.04.2018,19:38:27,disappointment,disappointment,35,45,disappointment,-23.970000000000002
567,FAMOUS VIEWINGS IN PHILADELPHIA STARTING @ 10:00PM   SOUTH STREET AND 5TH STREET    FRANKFORD AND EAST GIRARD AVENUE,4990.0,1637,169686021,,,,famous viewings philadelphia starting pm south street th street frankford east girard avenue,Defiance,02.07.2016,01:58:23,defiance,defiance,40,85,defiance,37.809999999999995
568,I can still feel the love,147303.0,27180,169686021,ye,kanyewest,29337530.0,still feel love,Gratitude,04.05.2018,13:40:18,gratitude,gratitude,85,55,gratitude,44.51
569,wholesale is dangerous for creatives,37874.0,5460,169686021,ye,kanyewest,29337530.0,wholesale dangerous creatives,Love,12.07.2018,19:32:58,love,love,90,70,love,69.34000000000002
570,New Album title...,38503.0,30505,169686021,,,,new album title,Joy,01.03.2015,05:20:30,joy,joy,90,80,joy,83.72
571,I understand Pusha’s issues as a man if someone mentions your fiancé men go mask off. I’ve done the same myself at…,34406.0,5374,169686021,ye,kanyewest,29337530.0,understand pushas issues man someone mentions fianc men go mask ive done,Optimism,05.09.2018,08:45:42,optimism,optimism,80,65,optimism,53.129999999999995
572,Every stage show I’ve ever worked on       Every video    not just Stronger      every product    even when I was i…,31764.0,4674,169686021,ye,kanyewest,29337530.0,every stage show ive ever worked every video stronger every product even,Gratitude,27.08.2018,15:36:24,gratitude,gratitude,85,55,gratitude,45.01
573,FAMOUS VIEWINGS IN NASHVILLE TONIGHT STARTING AT BROADWAY AND 2ND AVENUE SOUTH @ 11:00PM,5096.0,1458,169686021,,,,famous viewings nashville tonight starting broadway nd avenue south pm,Contemplation,04.07.2016,02:52:21,contemplation,contemplation,50,40,contemplation,-14.88
574,I put Lowlights on my album just thinking about all the moms driving they kids to school then going to work…,31255.0,10566,169686021,,,,put lowlights album thinking moms driving kids school going work,Inspiration,15.02.2016,04:40:33,inspiration,inspiration,85,75,inspiration,71.77
575,ROSWELL ROAD AND POWERS FERRY ROAD @ 1:30AM,4218.0,1649,169686021,,,,roswell road powers ferry road,Solidarity,02.07.2016,22:44:44,solidarity,solidarity,25,75,solidarity,8.65
576,Pablo did 250 Million... This is not regular!,41159.0,15332,169686021,,,,pablo million regular,Neutral,30.03.2016,14:20:08,neutral,neutral,50,40,neutral,-15.88
577,BOUND 2 VIDEO @,10317.0,9029,169686021,,,,bound video,Joy,19.11.2013,19:01:36,joy,joy,90,80,joy,83.72
578,Here are my ten Universal contracts ... I need every lawyer in the world to look at these,37728.0,3066,169686021,ye,kanyewest,30995579.0,ten universal contracts need every lawyer world look,Gratitude,16.09.2020,14:33:22,gratitude,gratitude,85,55,gratitude,45.01
579,I'm so happy to hear that Peter Thiel would like to take a meeting. I feel very optimistic about the future.,33955.0,3847,169686021,ye,kanyewest,29337530.0,im happy hear peter thiel would like take meeting feel optimistic future,Neutral,25.04.2018,19:41:13,neutral,neutral,50,40,neutral,-14.88
580,my favorite graphic ever. No more no’s   by Cali,13176.0,1214,169686021,ye,kanyewest,29337530.0,favorite graphic ever nos cali,Confidence,28.09.2018,00:15:39,confidence,confidence,70,60,confidence,35.92000000000001
581,YZY DESIGN MEETING WITH MARK MINER AND RANDAL YARBOROUGH,21307.0,1222,169686021,ye,kanyewest,30968064.0,yzy design meeting mark miner randal yarborough,Inspiration,21.09.2020,21:57:52,inspiration,inspiration,85,75,inspiration,71.77
582,no more cancel culture,40581.0,5854,169686021,ye,kanyewest,29337530.0,cancel culture,Joy,30.09.2018,18:15:31,joy,joy,90,80,joy,82.72
583,YZY GAP ...... KIDS 🕊,19828.0,1228,169686021,ye,kanyewest,30905763.0,yzy gap kids,Gratitude,15.08.2020,04:02:28,gratitude,gratitude,85,55,gratitude,45.01
584,Family,119823.0,7797,169686021,ye,kanyewest,30787527.0,family,Gratitude,05.02.2020,23:15:06,gratitude,gratitude,85,55,gratitude,44.309999999999995
585,Dear Future started as an op-ed and turned into a VISION PRAYER 🕊,22678.0,895,169686021,ye,kanyewest,32253242.0,dear future started oped turned vision prayer,Inspiration,30.10.2020,21:02:25,inspiration,inspiration,85,75,inspiration,71.77
586,if you’re in the way of your own life you’ll end up in the way of other people’s lives too,95667.0,23242,169686021,ye,kanyewest,29337530.0,youre way life youll end way peoples lives,Joy,04.05.2018,18:48:45,joy,joy,90,80,joy,82.72
587,there’s no such thing as an old living person    people from thousands of years ago perhaps are old      if you’re alive you’re young,52989.0,8358,169686021,ye,kanyewest,29337530.0,theres thing old living person people thousands years ago perhaps old youre alive youre young,Joy,27.08.2018,16:28:05,joy,joy,90,80,joy,82.72
588,We’ve gotten comfortable with not having what we deserve ... they allow us to have a little money from touring get…,49986.0,8521,169686021,ye,kanyewest,31004273.0,weve gotten comfortable deserve allow us little money touring get,Joy,16.09.2020,12:04:07,joy,joy,90,80,joy,83.22
589,mood,66058.0,20047,169686021,,,,mood,Love,04.09.2016,06:19:36,love,love,90,70,love,69.04000000000002
590,Met with @Hermes_Paris family yesterday… been out here fighting for 13 years and it feels like we’re finally seeing wins…,9165.0,2006,169686021,,,,met hermesparis family yesterday fighting years feels like finally seeing wins,Confidence,09.03.2016,00:57:41,confidence,confidence,70,60,confidence,35.92000000000001
591,MACOMB STREET NW AND WISCONSIN AVENUE @ 10:30PM    FLORIDA AVENUE NW AND W STREET NW @ 11:30PM    22ND STREET NW and G STREET NW @ 12:30AM,3872.0,1249,169686021,,,,macomb street nw wisconsin avenue pm florida avenue nw w street nw pm nd street nw g street nw,Neutral,03.07.2016,23:58:52,neutral,neutral,50,40,neutral,-14.88
592,GOD SAVE AMERICA,11153.0,644,169686021,ye,kanyewest,32253242.0,god save america,Joy,18.10.2020,19:10:43,joy,joy,90,80,joy,83.72
593,Kim tried to bring a doctor to lock me up with a doctor,0.0,0,169686021,ye,kanyewest,29875221.0,kim tried bring doctor lock doctor,Anxiety,21.07.2020,02:10:35,anxiety,anxiety,25,70,anxiety,1.4599999999999993
594,Her son just got in a really good school and his textbooks are like $400 dollars each …,23823.0,7432,169686021,,,,son got really good school textbooks like dollars,Optimism,16.02.2016,20:07:38,optimism,optimism,80,65,optimism,52.629999999999995
595,I don’t personally like suit jackets anymore.,15341.0,5957,169686021,,,,dont personally like suit jackets anymore,Neutral,09.03.2016,23:11:04,neutral,neutral,50,40,neutral,-14.38
596,Drake called trying to  threatened me,130900.0,31278,169686021,ye,kanyewest,29337530.0,drake called trying threatened,Joy,14.12.2018,02:50:11,joy,joy,90,80,joy,83.22
597,Friends writing me in 🕊,103971.0,9244,169686021,ye,kanyewest,32253242.0,friends writing,Gratitude,09.10.2020,03:27:56,gratitude,gratitude,85,55,gratitude,44.51
598,Neil please reach out as soon as possible so we can make the Grammys culturally relevant again.,15742.0,5262,169686021,,,,neil please reach soon possible make grammys culturally relevant,Optimism,24.02.2016,18:36:11,optimism,optimism,80,65,optimism,53.129999999999995
599,Office shopping,45380.0,3058,169686021,ye,kanyewest,29337530.0,office shopping,Frustration,14.11.2018,20:45:05,frustration,frustration,30,75,frustration,13.409999999999998
600,Universal won’t even tell me what my masters cost 🙃,0.0,0,169686021,ye,kanyewest,30904180.0,universal wont even tell masters cost,Frustration,16.09.2020,12:58:45,frustration,frustration,30,75,frustration,13.409999999999998
601,You send emojis,81549.0,24575,169686021,ye,kanyewest,29337530.0,send emojis,Love,14.12.2018,03:04:26,love,love,90,70,love,69.84000000000002
602,we're starting WORLD LOVE 1 right now the opposite of a WORLD WAR,78546.0,15712,169686021,ye,kanyewest,29337530.0,starting world love right opposite world war,Neutral,30.04.2018,20:58:22,neutral,neutral,50,40,neutral,-14.88
603,HYATT REGENCY HOTEL DRIVE AND REUNION BLVD EAST @ 10:30PM    KEATING DRIVE AND COTTON BOWL CIRCLE @ 11:30PM,3451.0,979,169686021,,,,hyatt regency hotel drive reunion blvd east pm keating drive cotton bowl circle pm,Optimism,04.07.2016,00:54:12,optimism,optimism,80,65,optimism,53.129999999999995
604,I'm performing tonight on @LateNightSeth,10054.0,6199,169686021,,,,im performing tonight latenightseth,Optimism,25.02.2014,23:03:57,optimism,optimism,80,65,optimism,53.129999999999995
605,Wow 😳 that Rogan interview got em shook      Let’s gooooooooo,0.0,0,169686021,ye,kanyewest,30980853.0,wow rogan interview got em shook lets gooooooooo,Admiration,27.10.2020,13:56:26,admiration,admiration,75,55,admiration,34.49
606,"Kid Cudi ""Speedin' Bullet 2 Heaven""",20751.0,11591,169686021,,,,kid cudi speedin bullet heaven,Love,04.12.2015,08:14:52,love,love,90,70,love,70.34000000000002
607,Orchids meant to plant throughout south Florida,10205.0,770,169686021,ye,kanyewest,29337530.0,orchids meant plant throughout south florida,Joy,10.12.2018,21:12:16,joy,joy,90,80,joy,83.72
608,happy Sunday,134081.0,14488,169686021,ye,kanyewest,29337530.0,happy sunday,Humility,23.09.2018,19:13:33,humility,humility,60,85,humility,58.35
609,IM SORRY DOCTOR DRE I SPILT THESE THREE DROPS OF ORANGE JUICE MIXED WITH UUUUUUM WHILE WE WERE FINISHING OUR FIRST…,135278.0,17023,169686021,ye,kanyewest,30798949.0,im sorry doctor dre spilt three drops orange juice mixed uuuuuum finishing first,Gratitude,26.06.2020,21:21:51,gratitude,gratitude,85,55,gratitude,45.01
610,Lidocaine worked instantly!!! The dexamethasone takes 24 to 48 hours         Modern medicine ⛷,24540.0,1237,169686021,ye,kanyewest,30905763.0,lidocaine worked instantly dexamethasone takes hours modern medicine,Inspiration,08.09.2020,22:06:52,inspiration,inspiration,85,75,inspiration,72.77
611,You inspire us all to be greater and have broken the original doors down that gave us the platform:,4293.0,3545,169686021,,,,inspire us greater broken original doors gave us platform,Gratitude,27.11.2013,23:39:13,gratitude,gratitude,85,55,gratitude,44.51
612,"I loved working on this new John Legend album, LOVE IN THE FUTURE, out now. @johnlegend",6703.0,4081,169686021,,,,loved working new john legend album love future johnlegend,Joy,05.09.2013,21:33:29,joy,joy,90,80,joy,83.72
